uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did,violence_detected
at://did:plc:2e3wi4cpoixvpuvnbbf5caxx/app.bsky.feed.post/3kqsiltrovn2r,bafyreibhat43qcbct2f7khwqw6jofvapij7k5a45mql3qviokfg7tacbea,"Oi, Companheira, Maria do Rosário! Tô te Seguindo. Mas você tem que nos Seguir também para o algoritmo funcionar direitinho: as repercussões dos teus posts irão crescer e vais alcançar milhares e milhares de pessoas! Assim é que funciona.
✊🏻🅻✌🏻",2024-04-23T13:36:18Z,0,0,1,2024-04-23T13:36:18Z,cmarcelomariani.bsky.social,C. Marcelo V. Mariani,did:plc:2e3wi4cpoixvpuvnbbf5caxx,sem violência detectada
at://did:plc:y2jyfrmekeokgf2ljyncclav/app.bsky.feed.post/3kqfmuz5dfz27,bafyreibpx3vpiu2elchirjqph4kpgoydhorzvgt5up7xcop2gzipx4x2si,"Pra cima dele, pq o Lira vai dar trabalho.",2024-04-18T10:48:25Z,0,0,0,2024-04-18T10:48:25Z,ramos25.bsky.social,Ramos,did:plc:y2jyfrmekeokgf2ljyncclav,sem violência detectada
at://did:plc:xxdqfen25rcv5li22wfu3ca5/app.bsky.feed.post/3kqeoigzew52h,bafyreid7pkbl6issw3xcz4nnotunutids6ohzsycydifoo636djeibiwwm,👏👏👏👏🙌🙌🙌,2024-04-18T01:44:31Z,0,0,1,2024-04-18T01:44:31Z,nadiakviana.bsky.social,Nádia,did:plc:xxdqfen25rcv5li22wfu3ca5,sem violência detectada
at://did:plc:srauugcgqwu4wzfaz657zdwl/app.bsky.feed.post/3kqelkzyyo22p,bafyreia3zpsxifvjs7kzrfo2uyvazxzbzvmveqo33xofruktuejxnyueoq,Que bom que te achei no bluesky!,2024-04-18T00:52:16Z,0,0,1,2024-04-18T00:52:16Z,eatg.bsky.social,Eunice,did:plc:srauugcgqwu4wzfaz657zdwl,sem violência detectada
at://did:plc:skf6sioayvmjomylbfat243p/app.bsky.feed.post/3kqep2uire62b,bafyreiagfoyoatbto6asenourt4oubylyabpm2wjryeephhs5etvqwrdoa,"E aqui nessa rede nossa vitória está começando, com você unindo-se a nós Maria do Rosário. Parabéns pelo seu trabalho e conquistas para nós 👏🏽👏🏽👏🏽",2024-04-18T01:54:47Z,0,0,1,2024-04-18T01:54:47Z,adamed.bsky.social,Ada,did:plc:skf6sioayvmjomylbfat243p,sem violência detectada
at://did:plc:dufhytigynuovk2t4simtyzv/app.bsky.feed.post/3kqeqbszwfg2s,bafyreiewuhhgejz7fh3xrwvhytzgk45fw56rbjdijseduth34jgxv2nhn4,Que luta hein? Tanto trabalho pra aprovar e esse Lira quer desfazer tudo...,2024-04-18T02:16:36Z,0,0,1,2024-04-18T02:16:36Z,marineidemesquita.bsky.social,Marineide Mesquita,did:plc:dufhytigynuovk2t4simtyzv,sem violência detectada
at://did:plc:zbkf4twd7zthpydldw74hgwv/app.bsky.feed.post/3kqdzlxgvlb2o,bafyreid72u67y67kbqm7ydzdrsqxlmqaetw55swraehmh3esuyeji6dm74,Parabéns 👏🏻👏🏻👏🏻,2024-04-17T19:30:41Z,0,0,2,2024-04-17T19:30:41Z,imorales.bsky.social,I. Morales,did:plc:zbkf4twd7zthpydldw74hgwv,sem violência detectada
at://did:plc:yk6drx54xu452md5ax3hjevp/app.bsky.feed.post/3kqe7cknxez26,bafyreicoglngwgyeyyiptbvi3w4zbpk6mhmqr2q2rc3ed2csyc2jrdbl4m,"Apoiadíssima
A coisa foi muito séria e querem minimizar,",2024-04-17T21:13:08Z,0,0,0,2024-04-17T21:12:48Z,jazidia.bsky.social,Jazidia,did:plc:yk6drx54xu452md5ax3hjevp,sem violência detectada
at://did:plc:vpji5irffde5vdisrbw4bd4a/app.bsky.feed.post/3kqe44qvnsz2r,bafyreieywu3eb5sedtdx4roigwcdkbi65pr3yspoyxjzr2s2tshc2if6yu,Bravo! Bravo!🙏✊✊✊,2024-04-17T20:15:51Z,0,0,0,2024-04-17T20:15:51Z,jacquesdanet.bsky.social,Jacques Danet,did:plc:vpji5irffde5vdisrbw4bd4a,sem violência detectada
at://did:plc:udjfgdbcyq3igv5rd2rghzrl/app.bsky.feed.post/3kqdyi4csnl2j,bafyreiekuupubp3tnybgo5ckkven4c7vsioxos577ie7ew3jqejg362j5a,"Parabéns,  Deputada @mariadorosario.bsky.social ! 👏👏👏",2024-04-17T19:10:37Z,0,0,1,2024-04-17T19:10:37Z,lizmegan.bsky.social,Liz Megan,did:plc:udjfgdbcyq3igv5rd2rghzrl,sem violência detectada
at://did:plc:txdfdyrhf6yj5q2nkolb7h6y/app.bsky.feed.post/3kqed4ls6nv2b,bafyreicmktpkew7dar5fwuab6vb2uaw33ytorygjsellh7zxhdhrmfnfcu,Parabéns Deputada @mariadorosario.bsky.social por sua luta contra os que são contra a democracia.,2024-04-17T22:21:02Z,0,0,0,2024-04-17T22:21:02Z,arigois.bsky.social,ARIOSVALDO,did:plc:txdfdyrhf6yj5q2nkolb7h6y,sem violência detectada
at://did:plc:rscduhczvi5bsyqgqtqlsa2a/app.bsky.feed.post/3kqe2bth7gb2e,bafyreie6ikz3dzcendnjsrdzvkmvvezmjjrpgql6m3bgdjaabwfqrm73wu,Apoiado!,2024-04-17T19:42:54Z,0,0,1,2024-04-17T19:42:54Z,simpsonlisa.bsky.social,Lisa Simpson,did:plc:rscduhczvi5bsyqgqtqlsa2a,sem violência detectada
at://did:plc:rj3rt63m7rgrtzw5acpnvdba/app.bsky.feed.post/3kqdyu4trz52l,bafyreifhqjwg24j2tpxwzt2ljjgwrfyf2nre6uv236cjzj5kh6ygqrwvyu,"👏👏👏 Certinhaaa aaa 👏👏👏👏 aprovadíssimo, eu apoio👏👏👏",2024-04-17T19:17:21Z,0,1,3,2024-04-17T19:17:21Z,crisana.bsky.social,NA,did:plc:rj3rt63m7rgrtzw5acpnvdba,sem violência detectada
at://did:plc:rih3ceeqgll3eyeslvi54d45/app.bsky.feed.post/3kqe2saj2c62x,bafyreiar5oz5znqd3nvh5vx3kpcasrccnsrqb5j3d6x2e4u4gl23cpjg7m,#lula,2024-04-17T19:52:05Z,0,0,1,2024-04-17T19:52:05Z,ulissesmartins.bsky.social,Ulisses Martins,did:plc:rih3ceeqgll3eyeslvi54d45,sem violência detectada
at://did:plc:pvczzg6qr37lbtirr5btcxqi/app.bsky.feed.post/3kqe6uiayyx2s,bafyreicfwcznlqn4dek3xp4zoo3bzu2v7kz44b3efogxyzbcbn43tji55i,"Mais beneficiandos do que a quadrilha do PT não existem, até o PCC financia o partido do tráfico.",2024-04-17T21:04:55Z,0,0,1,2024-04-17T21:04:55Z,luizdasilva.bsky.social,Luiz Martins,did:plc:pvczzg6qr37lbtirr5btcxqi,sem violência detectada
at://did:plc:pdf6g4nhqvt35xfjgsv54xhj/app.bsky.feed.post/3kqe5rfnecs24,bafyreiaylqrssekklzxjwyqrfhvvv5ktlhg2qhw2uuxkcautciizicgoxe,👏👏👏👏👏,2024-04-17T20:45:17Z,0,0,1,2024-04-17T20:45:17Z,aborzi.bsky.social,NA,did:plc:pdf6g4nhqvt35xfjgsv54xhj,sem violência detectada
at://did:plc:owi7vjqutb5fyjvlvu2mhj25/app.bsky.feed.post/3kqe2nlsuvs2o,bafyreid2a4u7yopkvstgnp4bvt42kvkunp2ot3lo765uptbwzrrcv5tgmq,"Faz todo o sentido. Só pregam estado mínimo em momentos de golpes, mas por fora adoram se abrigar sob as asas da galinha dos ovos de ouro.",2024-04-17T19:47:20Z,0,0,0,2024-04-17T19:47:20Z,queioste.bsky.social,José Q Miranda 🚩,did:plc:owi7vjqutb5fyjvlvu2mhj25,sem violência detectada
at://did:plc:mp42tktg6bmor5uv7fubyixl/app.bsky.feed.post/3kqec6aapvw2c,bafyreiahi6nd6ztcfvlscvyqkrgbziogjwzm3e7qzd4omukbbstl3cxleu,Parabéns deputada,2024-04-17T22:04:03Z,0,0,0,2024-04-17T22:04:03Z,yarsrevenge.bsky.social,Gato socialista,did:plc:mp42tktg6bmor5uv7fubyixl,sem violência detectada
at://did:plc:m7bwjmkbvnuyxycoomepu25x/app.bsky.feed.post/3kqf3l3a7s32p,bafyreigw34bqkwbfb34owvmoxkaxmswrqbchkcpjnhw3pku3rnlkuv4iue,"E quanto a políticos e militares? Não deveriam ser banidos e terem todos seus benefícios como aposentadorias e reformas suspensas, além é claro de serem afastados por desonra e falta de decoro e traição a constituição e a pátria e terem seus direitos políticos cassados permanentemente?",2024-04-18T05:38:37Z,0,0,0,2024-04-18T05:38:37Z,redchannel-nunber5.bsky.social,Red Channel N°5,did:plc:m7bwjmkbvnuyxycoomepu25x,sem violência detectada
at://did:plc:k626t5rql5vuynqzklqn3whq/app.bsky.feed.post/3kqe2fftz3s2u,bafyreigjrweq6alc7qsia7j5yufvopl6m7gaxzlgkaunw23dyvmfftb2ii,Ué! Não é contra o governo? Então pra que benefício estatal? Muito bem deputada #sembeneficiopragolpista,2024-04-17T19:44:54Z,0,0,1,2024-04-17T19:44:54Z,neuselyadv.bsky.social,Neusely Silva-Speakes,did:plc:k626t5rql5vuynqzklqn3whq,sem violência detectada
at://did:plc:iexdj2jcjoxwxnw63j225qkg/app.bsky.feed.post/3kqe2j77j5x24,bafyreif7o7d57fisnbmm6r7gp2buczzpunm4pbugnquig7msrue2no552e,👏🏻👏🏻👏🏻👏🏻👏🏻,2024-04-17T19:47:01Z,0,0,1,2024-04-17T19:47:01Z,gatinhas57.bsky.social,Gerlane,did:plc:iexdj2jcjoxwxnw63j225qkg,sem violência detectada
at://did:plc:gyxqjckgbhhwpds5a3vddvip/app.bsky.feed.post/3kqed3i7aen2b,bafyreih5nyysv6lgeqpfwqp6yukgvskuqt4euhjvs5jzjfcbdg4bwxban4,Apoiado!,2024-04-17T22:20:23Z,0,0,0,2024-04-17T22:20:23Z,tarcisiojulio.bsky.social,Tarcisio Julio,did:plc:gyxqjckgbhhwpds5a3vddvip,sem violência detectada
at://did:plc:fxdzjgbg7gqt5r4q7mljkmgy/app.bsky.feed.post/3kqdznjrso42k,bafyreidsekeuyoo2mo42p4qdwbvuwhoo4p6mpialw6tuzgqvndkzkjzyeu,Fez muito bem!,2024-04-17T19:31:32Z,0,0,1,2024-04-17T19:31:32Z,inesferrer.bsky.social,Ines Ferreira,did:plc:fxdzjgbg7gqt5r4q7mljkmgy,sem violência detectada
at://did:plc:fs77hxsfvd3ukeyh46rvk52k/app.bsky.feed.post/3kqe2v5s5wo2d,bafyreieomvp6dvsct47nrejxgncdeszxigp2krtyooiqkagilottyg26yq,"Perfeito deputada. Agora é abrir a CPI DO CUECÃO e colher assinaturas.
Se passar, vai ter muita gente que ou não vai dormir ou vai mudar o voto, só para não figurar nesse inquérito parlamentar.",2024-04-17T19:53:41Z,0,0,0,2024-04-17T19:53:41Z,luismarcos896.bsky.social,Luis Marcos Salvador,did:plc:fs77hxsfvd3ukeyh46rvk52k,sem violência detectada
at://did:plc:ep67cbul5ykboslnlo5umnf5/app.bsky.feed.post/3kqe2a3vvyx25,bafyreibbrbwjg2ixi4x3s43s6syjfdkncm2fysqv6f33dwr64nv35rqhxy,Que alegria te ver por aqui,2024-04-17T19:41:56Z,0,0,1,2024-04-17T19:41:56Z,monicaaparecida.bsky.social,Mônica Aparecida,did:plc:ep67cbul5ykboslnlo5umnf5,sem violência detectada
at://did:plc:d7xz4rrygozilpf2ie3f47wi/app.bsky.feed.post/3kqdyhbt4k522,bafyreicfc4dmip6v7zrnoxmjgptgzaj2fd77q4r463s7e4psvwwt46rr24,Seja bem-vinda,2024-04-17T19:10:09Z,0,0,2,2024-04-17T19:10:09Z,catia2024.bsky.social,Catia,did:plc:d7xz4rrygozilpf2ie3f47wi,sem violência detectada
at://did:plc:c5vsubieklxxj7ift6tfv2hc/app.bsky.feed.post/3kqedk6vfre2b,bafyreihj3dirzldkx7mpvu7dajhjk7bzt25nqtzbrgqnbvbrsuj7abyl7i,Coerência.,2024-04-17T22:28:37Z,0,0,0,2024-04-17T22:28:37Z,andreyzao.bsky.social,Andreyzao 🇵🇸,did:plc:c5vsubieklxxj7ift6tfv2hc,sem violência detectada
at://did:plc:btr3cbifgtywrwhv55ev56rf/app.bsky.feed.post/3kqecqva62y2i,bafyreib4fdxaj5sf4guwplzwaqpsdrtcdggvif4gi2yzds32qkit77e3oi,Deputada esta que nós representa❤📖🙋🏼‍♀️,2024-04-17T22:14:29Z,0,0,0,2024-04-17T22:14:29Z,venezziab.bsky.social,VenezziaDallaCosta #❤️🌿,did:plc:btr3cbifgtywrwhv55ev56rf,sem violência detectada
at://did:plc:7xvo5igdq4wyk3mhu4fsubcx/app.bsky.feed.post/3kqdydpjecd2x,bafyreidldqkezm6ttpa665i6opsodx3ubj5h4cy4vxxvfl4ul3osbd2wam,"Que felicidade te ver por aqui, futura prefeita de Porto Alegre!!! 😀⭐",2024-04-17T19:08:10Z,0,1,7,2024-04-17T19:08:10Z,dilmaresiste.bsky.social,Dilma Resistente,did:plc:7xvo5igdq4wyk3mhu4fsubcx,sem violência detectada
at://did:plc:7vvyhei2rbnw44gtixy43byg/app.bsky.feed.post/3kqg7fwzlsx2b,bafyreieg5rinpaatxnvglojruyr6dghyel5iy4scytafsb4uy6dow3jome,Exatamente,2024-04-18T16:20:00Z,0,0,0,2024-04-18T16:20:00Z,kikosax.bsky.social,Só queria entender,did:plc:7vvyhei2rbnw44gtixy43byg,sem violência detectada
at://did:plc:7fl5rza3daekkqzn4gc7oynt/app.bsky.feed.post/3kqedyr52ys2x,bafyreibo7kpj5f5xdh2q75wxgleertxk2bkz3d7ygsjdg4x5sgxmip3uo4,Excelente iniciativa!,2024-04-17T22:36:47Z,0,0,0,2024-04-17T22:36:47Z,bethk26.bsky.social,Beth K🍀,did:plc:7fl5rza3daekkqzn4gc7oynt,sem violência detectada
at://did:plc:74xjlh7ae6jcdhstrjcx4vsx/app.bsky.feed.post/3kqed6szyw52m,bafyreidp5ahc2a2nzuz5wsumg4g5ivqhxbojbfhp3delg2jtt6qzbhylcu,Onde assino esse trem? ✍️,2024-04-17T22:22:16Z,0,1,1,2024-04-17T22:22:16Z,baruquinhobr.bsky.social,Theo Baruquinho - desinfluencer,did:plc:74xjlh7ae6jcdhstrjcx4vsx,sem violência detectada
at://did:plc:6qcazobf472ze2arv3y2wsde/app.bsky.feed.post/3kqdwfjnrw72e,bafyreif2u5eletusnbzzftc6sp36ttbuxewbpb6dhgzglnrmkn33tngula,"Parabéns, deputada!",2024-04-17T18:33:24Z,0,1,3,2024-04-17T18:33:24Z,luizcf.bsky.social,Luiz,did:plc:6qcazobf472ze2arv3y2wsde,sem violência detectada
at://did:plc:6ah63grhe4wqrhkdm7imbguo/app.bsky.feed.post/3kqdz5bjy222n,bafyreif4gcq54sp2yqjcw5zfpqvfv6uvea4dkzmajznqyy7yx25ywuuabu,Justiça,2024-04-17T19:22:28Z,0,1,3,2024-04-17T19:22:28Z,dezutesonia.bsky.social,Dezute,did:plc:6ah63grhe4wqrhkdm7imbguo,sem violência detectada
at://did:plc:2exwxe5wp5q5mewbljhyvgp6/app.bsky.feed.post/3kqe2lpeboy2f,bafyreieahnwaemm4bnzybyz4nfoksmxrg2ndak6xdjpnre6tpeso56keua,Este projeto inclui pastores e igrejas?,2024-04-17T19:48:27Z,0,0,1,2024-04-17T19:48:26Z,ilanabrit.bsky.social,Ilana,did:plc:2exwxe5wp5q5mewbljhyvgp6,sem violência detectada
at://did:plc:zvk3gi4pxe65yknhoesj3iyc/app.bsky.feed.post/3kqdob5cpzs25,bafyreid6br34w7dbjhees2nltdfglpfrhheu4ov57oniniklrcmwkcjqiq,Bem vinda.,2024-04-17T16:08:54Z,0,0,2,2024-04-17T16:07:46Z,marthakiu.bsky.social,Martha Kiu,did:plc:zvk3gi4pxe65yknhoesj3iyc,sem violência detectada
at://did:plc:zrq6zqw3ghczfyumpmmpfjjf/app.bsky.feed.post/3kqepsoz3wx2z,bafyreihvrnv2h2upuep22kemlopt3k3w4slerlzmlilcx65g23jfgzvyuy,Ben vinda ❤️💙,2024-04-18T02:08:09Z,0,0,1,2024-04-18T02:08:09Z,renatinhol.bsky.social,Renatinho L ⚡,did:plc:zrq6zqw3ghczfyumpmmpfjjf,sem violência detectada
at://did:plc:ym4c7y5gq42msndrinmsgcck/app.bsky.feed.post/3kqektqznco2r,bafyreicxywdowm65xd4anpuzki2zmerg65nnhjqv3b362x66ggcl2jvjqy,"Bem vinda, deputada.",2024-04-18T00:39:15Z,0,0,1,2024-04-18T00:39:15Z,grazysier.bsky.social,Grazy 🔺️🇧🇷🚩,did:plc:ym4c7y5gq42msndrinmsgcck,sem violência detectada
at://did:plc:xyfrfdafmzmetn5fojohre6u/app.bsky.feed.post/3kqksfiocyh25,bafyreialzp232v2gi6bmmqepfsllxqowsvkgdfssex3iucvr3e3xock5vu,"Cavalo de Tróia
São tantos crimes do ex, tentativa de golpes com seus pastores e generais,, 39 kg de coca no avião, desmatamento com o garimpo e agro ilegal, genocídio a milhares pela COVID, privatizou estatais em troca de benefícios, um cavalo de Tróia, que traficam vidas por jóias..
 Jair Lisboa",2024-04-20T12:10:24Z,0,0,0,2024-04-20T12:10:24Z,comun13.bsky.social,Escritor Socialista Jair Lisboa,did:plc:xyfrfdafmzmetn5fojohre6u,sem violência detectada
at://did:plc:xtmpdfnbxbyafufieiqnf3kf/app.bsky.feed.post/3kqdyiv5pql2m,bafyreiez7cwdznivmu2jzh2jkc45nnwhymnt2u3ajlyeihp46xoc45e754,Que bom te ver!,2024-04-17T19:11:04Z,0,0,2,2024-04-17T19:11:04Z,vetusto.bsky.social,Vetusto,did:plc:xtmpdfnbxbyafufieiqnf3kf,sem violência detectada
at://did:plc:xobdssdaoxtzp5vfwtuprmqh/app.bsky.feed.post/3kqeocx4zan2d,bafyreiddpaefbgfds4tpwkx3sfsfgorkiip4fhxz4xlekfs7tjb3d6tzr4,"Bem-vinda a esse vôo em céu azul, deputada!",2024-04-18T01:41:26Z,0,0,1,2024-04-18T01:41:26Z,bruxamah13.bsky.social,BRUXA MAH 13 🚩,did:plc:xobdssdaoxtzp5vfwtuprmqh,sem violência detectada
at://did:plc:wwjhk233jyakrt2wdul6yuyi/app.bsky.feed.post/3kqks5h5rpk2e,bafyreib5gll4jcq5v5s6ahhqkmhg5hihrojtovx4a2wf6voy4ginlondmq,bem vinda a esta comunidade progressista,2024-04-20T12:05:55Z,0,0,0,2024-04-20T12:05:55Z,cj1wv2bwjkbw3.bsky.social,Vassili67,did:plc:wwjhk233jyakrt2wdul6yuyi,sem violência detectada
at://did:plc:wwjhk233jyakrt2wdul6yuyi/app.bsky.feed.post/3kqdu64waa72y,bafyreie62dvqzvyfoi5xurv2wc3uvoxgyncnezv76rk4p4fv3plqbyrpiq,Bem vinda,2024-04-17T17:54:04Z,0,0,3,2024-04-17T17:53:28Z,cj1wv2bwjkbw3.bsky.social,Vassili67,did:plc:wwjhk233jyakrt2wdul6yuyi,sem violência detectada
at://did:plc:wuwdhbdjiexjpvygmpxgmjqf/app.bsky.feed.post/3kqekyshra62h,bafyreiewwfyeyehwlbxfdx2cg27k35zyjzzo5nfugekpbjmx2s677phr6u,Bem-vinda!!!!,2024-04-18T00:43:43Z,0,0,0,2024-04-18T00:42:07Z,reginaramao.bsky.social,Regina Ramão,did:plc:wuwdhbdjiexjpvygmpxgmjqf,sem violência detectada
at://did:plc:wpzrodbnyyxr4yely2wycxyh/app.bsky.feed.post/3kqe4a7msyu24,bafyreicquxk4qnovhey3adzebfpn4lsweppsffuqnwcgjg3gxdmzkdxi3u,Seja bem-vinda Maria do Rosário!!!🌹🫶🏻🦋🤜🤛,2024-04-17T20:17:47Z,0,0,3,2024-04-17T20:17:47Z,polyana-1234.bsky.social,Polyana,did:plc:wpzrodbnyyxr4yely2wycxyh,sem violência detectada
at://did:plc:wkzamzkhyolf5c23sywxlhsk/app.bsky.feed.post/3kqepeym2uu2a,bafyreiadrqfi7utobzvho4zqzreplgnzaz4smlcwpp2bymdi55rsjfc5vi,"Bem vinda ‼️
👏👏👏",2024-04-18T02:00:27Z,0,0,1,2024-04-18T02:00:27Z,brasiltheend.bsky.social,🚩Brasil_The_End☠️,did:plc:wkzamzkhyolf5c23sywxlhsk,sem violência detectada
at://did:plc:w6juvzwhlolnal7ptj24mlti/app.bsky.feed.post/3kqe46b7tux23,bafyreic7sikycven2zcluf35gsty4disfl3gyphzq4wkxgwiyttm7p7io4,E já tou te seguindo! SDV 😉,2024-04-17T20:15:45Z,0,0,0,2024-04-17T20:15:45Z,regina-aradhan.bsky.social,R. Aradhan,did:plc:w6juvzwhlolnal7ptj24mlti,sem violência detectada
at://did:plc:w42nlhd22a57zd3jljl2tire/app.bsky.feed.post/3kqe4p4nwbq2i,bafyreic2tinkagbeohswvglk3ukn23om5s46slnexjs7vvuo3g5arkswzi,Bem vinda 😊,2024-04-17T20:26:05Z,0,0,0,2024-04-17T20:26:05Z,adrianobaboo.bsky.social,Baboo,did:plc:w42nlhd22a57zd3jljl2tire,sem violência detectada
at://did:plc:w2iymnstqdomg7yiakukq52z/app.bsky.feed.post/3kqe5bgj6fi2z,bafyreih2gytjorqafyrqsh5nedtpxtzpc4py3hklv3apu6eh65unmencvm,Bem-vinda! 😘,2024-04-17T20:36:21Z,0,0,0,2024-04-17T20:36:21Z,andreaperrone.bsky.social,Andréa Perrone,did:plc:w2iymnstqdomg7yiakukq52z,sem violência detectada
at://did:plc:vxvj5ydtlq7oeq3rr2m6htyx/app.bsky.feed.post/3kqehtzg32y2m,bafyreihqojr6nk2purcuesclse4cakiojaax3ysmo7fhcnmfoggoppx2oa,"Bem-vinda, deputada! 👏🏼👏🏼👏🏼",2024-04-17T23:45:42Z,0,0,0,2024-04-17T23:45:42Z,pawm81.bsky.social,Alexandre Wolkoff,did:plc:vxvj5ydtlq7oeq3rr2m6htyx,sem violência detectada
at://did:plc:vxeb5jv5wcsn5hopzrkby7vc/app.bsky.feed.post/3kqem23vqg62v,bafyreigfx2qqh3jn4wy3f322rmjdb4dwmlbiux4rp2rqjqjqjc4xwkk5ke,Bem vinda Maria!,2024-04-18T01:00:43Z,0,0,1,2024-04-18T01:00:42Z,elbam.bsky.social,Elba Miranda 🚩,did:plc:vxeb5jv5wcsn5hopzrkby7vc,sem violência detectada
at://did:plc:vt5fjbvsisb3yxhkedwxllae/app.bsky.feed.post/3kqdkwgfqtf26,bafyreicucklf7dr5cqy27sncqamdhyn7pb4bhtt3vpjgxd466645sq3b6y,Oi estamos aqui,2024-04-17T15:08:05Z,0,0,3,2024-04-17T15:08:05Z,marifs.bsky.social,Marilene Fátima schwalbert,did:plc:vt5fjbvsisb3yxhkedwxllae,sem violência detectada
at://did:plc:vsvqs5ebmogeqzectzr6sv5e/app.bsky.feed.post/3kqepj2clto22,bafyreihzepgbc5a2nr3kocwf2misdux42xpuv6qepvm3xu57ef6e5tjjlm,"Seja muito bem vinda, deputada!❤️🌹",2024-04-18T02:02:44Z,0,0,1,2024-04-18T02:02:44Z,mariah001.bsky.social,Mariah,did:plc:vsvqs5ebmogeqzectzr6sv5e,sem violência detectada
at://did:plc:vh3tiikqt64pua5ae45nzwwg/app.bsky.feed.post/3kqdponqaev2l,bafyreif35ois3ob3cvo6zlqcymtqqv57ubis5nneek5shik2qg27dutfkm,Que bom.👏👏👏,2024-04-17T16:33:13Z,0,0,2,2024-04-17T16:33:13Z,ramiroavila.bsky.social,RamiroAvila,did:plc:vh3tiikqt64pua5ae45nzwwg,sem violência detectada
at://did:plc:u6qm3gord6wnot4s7zib2frc/app.bsky.feed.post/3kqebur5mul2t,bafyreiepohm5r5p5zncscj4svgew2te74vo53istjwlfw3m5phzzbpudbm,Seja bem.vinda!⚘️⚘️⚘️,2024-04-17T21:58:45Z,0,0,0,2024-04-17T21:58:45Z,clizetes.bsky.social,Zeth💃🚩,did:plc:u6qm3gord6wnot4s7zib2frc,sem violência detectada
at://did:plc:trddk7jsnnpvg663y5jibwx4/app.bsky.feed.post/3kqe2qj35742z,bafyreihvjcwel4cmjo7hynoy5jzwupftakrn4piagepzjx6huthb343d2u,Fuck you,2024-04-17T19:51:06Z,0,0,0,2024-04-17T19:51:06Z,gorock56.bsky.social,NA,did:plc:trddk7jsnnpvg663y5jibwx4,sem violência detectada
at://did:plc:skf6sioayvmjomylbfat243p/app.bsky.feed.post/3kqel6ab3kq2v,bafyreibvjkwojknq2l4rsaacri4gkjoggylq2iimxbxlvhiw6i253h6jjq,"Seja muito bem vinda, conterrânea do Sul. Sinta a vontade aqui nessa rede maravilhosa 🙏🏽🙏🏽🙏🏽",2024-04-18T00:45:05Z,0,0,1,2024-04-18T00:45:05Z,adamed.bsky.social,Ada,did:plc:skf6sioayvmjomylbfat243p,sem violência detectada
at://did:plc:s3wxo72s7flg3ohlzt7qzo2w/app.bsky.feed.post/3kqgdpevk632f,bafyreidsxv4tzsfdiimykehp2y7s3ndnmgsk3xwfg7v5ht5tia6sb2an7u,Eeeeeeee,2024-04-18T17:37:56Z,0,0,0,2024-04-18T17:36:52Z,rv7.bsky.social,Agnus 🚩,did:plc:s3wxo72s7flg3ohlzt7qzo2w,sem violência detectada
at://did:plc:rvgsifugvpaki2kw7mkwmmd3/app.bsky.feed.post/3kqem3qkkia2v,bafyreibekpupfzsrkx4cswrknq5qpkogtscif5benr2l25moankr624fye,Seja bem-vinda,2024-04-18T01:01:37Z,0,0,1,2024-04-18T01:01:37Z,gilmarortiz.bsky.social,Gilmar Ortiz de Souza,did:plc:rvgsifugvpaki2kw7mkwmmd3,sem violência detectada
at://did:plc:rpbfsbyin2pa363g252xs3tt/app.bsky.feed.post/3kqdupup4k72e,bafyreigfmnrdxs4um6gtdmmqdzedqmwdw6c4txd5jbv5q2zlj7mfp3xkd4,Bem vinda! A luta continua,2024-04-17T18:03:23Z,0,0,2,2024-04-17T18:03:23Z,rosanafernandes2.bsky.social,Rosana Fernandes,did:plc:rpbfsbyin2pa363g252xs3tt,sem violência detectada
at://did:plc:qingtlkhrtoiadbgwjdojtfo/app.bsky.feed.post/3kqdughi7gc2u,bafyreigbc3h32h25qb4tcopspqszoxxjs5jrxennecps62wch3hcbsvioa,Bem vinda!!!!,2024-04-17T17:58:07Z,0,0,2,2024-04-17T17:58:07Z,chsp2009.bsky.social,Carlos Henrique de Souza Paes,did:plc:qingtlkhrtoiadbgwjdojtfo,sem violência detectada
at://did:plc:qcewx44xllc6t4upvnsw6bai/app.bsky.feed.post/3kqdof3w6yx2m,bafyreid32g6lban7y4umta6evj326w3fkpf3jixfyfoliv6243in6ipvci,Bem vinda querida 😍,2024-04-17T16:09:59Z,0,0,2,2024-04-17T16:09:59Z,sirlei.bsky.social,Bruxa 13 🚩🚩🚩🚩🚩,did:plc:qcewx44xllc6t4upvnsw6bai,sem violência detectada
at://did:plc:ptlbnrk4imo35undvyknyxsk/app.bsky.feed.post/3kqdvxzukxd2q,bafyreidivy7c5uzxc3ojgr46awl5ivubtseyhltb7unv6a2olj6elxr7ci,Seja bem vinda!!!!,2024-04-17T18:25:53Z,0,0,2,2024-04-17T18:25:51Z,josealvesjunior.bsky.social,"Alves Jr, Jose 🦋",did:plc:ptlbnrk4imo35undvyknyxsk,sem violência detectada
at://did:plc:plgfg2bfdi7tng7kty3kmjks/app.bsky.feed.post/3kqdyxgd7zl2t,bafyreibwwo4i4c2nuuukt6flu23d2lrw7wyn5vcc2hrakycbvxctx46kfi,Seja Bem vida!!🚩🤩,2024-04-17T19:17:33Z,0,0,3,2024-04-17T19:17:33Z,rafa82.bsky.social,Rafael Mendes 🚩✊🤩👊🌵,did:plc:plgfg2bfdi7tng7kty3kmjks,sem violência detectada
