reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did,palavras_encontradas,contagem_palavras
at://did:plc:3jhhvle4jjrqac3tiot26keu/app.bsky.feed.post/3l5rjwi5ap32n,bafyreihgg74bcxec6z6op4e7fd74tqtvjxqazvqqedlot4ikqfybgrq7my,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5rfkxkp322i,Novamente Marçal extrapola os limites da ética e da legalidade ao atacar a honra de um adversário com mentiras e falsificações. Venho denunciando e dizendo claramente que ele é um criminoso e não tem condições de ser candidato. A Justiça deve agir com firmeza. Minha solidariedade a Guilherme Boulos.,tabatasp.bsky.social,"E tu é o que?
Cala boca 👄 patricinha",2024-10-05T14:55:01Z,0,0,0,2024-10-05T14:55:01Z,fatimamoura.bsky.social,Fátima Moura,did:plc:3jhhvle4jjrqac3tiot26keu,boca,1
at://did:plc:7hnr3obzpjo4popomzqbja6i/app.bsky.feed.post/3l5pncedd5n2u,bafyreifosts2yw2brunhijcmdgrjplsoqvcrul3iyqkb26qnjvffbautwu,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5pmnhxie52g,🤭🤥,tabatasp.bsky.social,Kkkkkk o cara é muito pilantra,2024-10-04T20:50:01Z,0,0,0,2024-10-04T20:50:01Z,sabrino14681409.bsky.social,Roxinante Bilau,did:plc:7hnr3obzpjo4popomzqbja6i,pilantra,1
at://did:plc:7h2kgohig55vmyhwtpmxzuqn/app.bsky.feed.post/3l5myj7sfom2a,bafyreiglx4ckrx5rylma33b2u5hgop5iihlgfivtn6xrxihovq5jz555py,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5mygw3lkk2k,Funciona assim: são R$ 200 reais por mês e R$ 1000 a cada ano do ensino médio concluído para manter o jovem na escola. Terminar o ensino médio significa um futuro com mais oportunidades! #Tabata40,tabatasp.bsky.social,Ajuda no segundo turno! Olha a moral que a Tebet tem com a esquerda,2024-10-03T19:32:43Z,0,0,0,2024-10-03T19:32:43Z,jaildon.bsky.social,Jaildon Lima,did:plc:7h2kgohig55vmyhwtpmxzuqn,moral,1
at://did:plc:b7i3lcutm2l3jysjlvars5bt/app.bsky.feed.post/3l5mwxjf2zq2l,bafyreiaurve5iyuynyil4ast64rltgek4b7jf6u7jogoevqghks2im6jf4,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5m3a2746i2g,"Simbora, São Paulo! 💪🏽 Faltam só 3 dias pra votar 40, minha gente! 🧡 #Tabata40",tabatasp.bsky.social,"Tabata, vc vota em tudo que pode CONTRA o trabalhador brasileiro. Vc é capacho de bilionário. 

NUNCA terá o povo ao seu lado.",2024-10-03T19:04:36Z,0,0,0,2024-10-03T19:04:36Z,ximira666.bsky.social,𝕿𝖎𝖆𝖌𝖔 𝕸𝖆𝖙𝖙𝖔𝖘 ☭🪑,did:plc:b7i3lcutm2l3jysjlvars5bt,capacho,1
at://did:plc:vr4rmt3be3ebemle2vhhhvus/app.bsky.feed.post/3l5l3spdc2w2u,bafyreicayokeawgptgeayjqlbndzz6csdofaych7ypymkfw2rqm6lyporu,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5jvgzrief2j,Que voto útil é esse?,tabatasp.bsky.social,"Tabata.
Penso que esse apelo de voto útil para o Boulos seja melhor para vc, pois os indecisos pegarão birra e votarão em ti.
Acho patético dizerem que o Nunes é antidemocrático (talvez o marçal), apesar da péssima administração e de ter o apoio do Bolsonaro.",2024-10-03T01:27:27Z,0,0,1,2024-10-03T01:26:24Z,danielsm85.bsky.social,NA,did:plc:vr4rmt3be3ebemle2vhhhvus,péssima,1
at://did:plc:oka4zpuuecoubmgsdyeqe5jf/app.bsky.feed.post/3l5k3lyicpj2v,bafyreicc3ff2rcxr7b62lvonkzl2l3fjtyb3xxdowaxssoaf3fbmggih3e,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5jvgzrief2j,Que voto útil é esse?,tabatasp.bsky.social,"Que coisa patética, pelo amor de Deus. Mas e a Venezuela, hein? E o aborto? E o Hamas? E o Hezbollah?",2024-10-02T15:49:58Z,0,0,0,2024-10-02T15:49:58Z,estefano-souza.bsky.social,Estéfano Souza 🪑,did:plc:oka4zpuuecoubmgsdyeqe5jf,aborto,1
at://did:plc:avaacltbipmb45i4vbilj3kj/app.bsky.feed.post/3l5kole5mfi2m,bafyreia6j2pbnmkrzbo6lnbm67hreyqljjcb3uddtqhpayrgle2coo5gda,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5jvgzrief2j,Que voto útil é esse?,tabatasp.bsky.social,"O cu paga o que a boca fala, tu andas de mão dada com o Lula, condenado por todas as instâncias e puxou cadeiab(pela 2ª vezes)por 580 em Curitiba...
😂😂😂😂",2024-10-02T21:29:38Z,0,0,0,2024-10-02T21:29:38Z,brasilvalente.bsky.social,🇧🇷 Brasil Valente 🇧🇷,did:plc:avaacltbipmb45i4vbilj3kj,boca,1
at://did:plc:23v3exeabthypqaavlrzpj6f/app.bsky.feed.post/3l5kfu4x35g2g,bafyreibrb5m6vdrwdyikpb3lip3nftzux676hjpnflwtmnpaimfsusg7zy,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5jvgzrief2j,Que voto útil é esse?,tabatasp.bsky.social,"Que vergonha, Candidata... a senhora usa Pesquisas em que Boulos vai pior pra tentar evitar o voto útil, a quem isso realmente ajuda?? e se fosse o contrário vcs não fariam o msm, até acontece em todas as eleições, não é ataque, menosprezo a ninguém, não faça isso pq só atrapalha o mais importante.",2024-10-02T18:53:06Z,0,0,2,2024-10-02T18:53:06Z,harrisonravelle.bsky.social,Harrison Ravele,did:plc:23v3exeabthypqaavlrzpj6f,vergonha,1
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l5hzgaeysi25,bafyreide7a2ljufqkgcww3l6wpu634xularpcxeopzko2dm2fbs4xgul6q,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5hv74ny7x2b,Esse é o prefeito que diz que a nossa cidade está maravilhosa. Em que São Paulo será que ele vive? 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,tabatasp.bsky.social,"E vc que acha que estupro e violência contra mulher se resolve com lampada acesa?

Sonsa",2024-10-01T20:05:38Z,0,0,0,2024-10-01T20:05:38Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq,"estupro, mulher",2
at://did:plc:h3zyl7h2y5pt4tcmaj5nooax/app.bsky.feed.post/3l5gj3kekhf2p,bafyreidzbhmapo6gjagizdxaffbvqkulq56crkqkk3wzm6khyuhyrwqjr4,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5ftvxu6xf2k,"O voto da mulher é sempre em quem ela quiser. Mas quem te despreza não serve para liderar essa cidade!

youtu.be/yO-AqS3Fsvs?...",tabatasp.bsky.social,"Vc é muito mau-caráter, Batata. O Boulos nunca faltou com respeito à vc, mesmo com seus golpes baixos, e vc ainda fica gratuitamente chamando ele de ""marmanjo"" e coisas do tipo.

Falta decência, por isso que vc nunca vai passar de uma deputada que copia projeto alheio e chama de seu.",2024-10-01T05:40:39Z,1,0,0,2024-10-01T05:40:39Z,brunostp.bsky.social,NA,did:plc:h3zyl7h2y5pt4tcmaj5nooax,Batata,1
at://did:plc:7hnr3obzpjo4popomzqbja6i/app.bsky.feed.post/3l5fyi6ns5q2u,bafyreid5htg3p7ygvivx467demp7fyzqzqfb7w2nmqgpoy5citq3loohua,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5ftvxu6xf2k,"O voto da mulher é sempre em quem ela quiser. Mas quem te despreza não serve para liderar essa cidade!

youtu.be/yO-AqS3Fsvs?...",tabatasp.bsky.social,"Exatamente Tabata, aquele boçal tentou anular a capacidade de todas as mulheres, dando a entender nas entrelinhas que mulher não serve pra liderar, que isso coisa de homem. Um pensamento medieval e machista.",2024-10-01T00:43:30Z,0,0,1,2024-10-01T00:43:30Z,sabrino14681409.bsky.social,Roxinante Bilau,did:plc:7hnr3obzpjo4popomzqbja6i,mulher,1
at://did:plc:26ext5h4nsz6beuxxyan55zv/app.bsky.feed.post/3l5gx3j5ibg26,bafyreiezf5hmckn5cexjcpz6c7f5uqrpuebiwh6nx3j36l6necteox2loe,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5ftvxu6xf2k,"O voto da mulher é sempre em quem ela quiser. Mas quem te despreza não serve para liderar essa cidade!

youtu.be/yO-AqS3Fsvs?...",tabatasp.bsky.social,A santinha é uma TALARICA.  Juro que eu não sabia disso,2024-10-01T09:51:13Z,0,0,0,2024-10-01T09:51:12Z,bigalbrasil.bsky.social,NA,did:plc:26ext5h4nsz6beuxxyan55zv,santinha,1
at://did:plc:76pokb4kdsa2dvr564gblm5t/app.bsky.feed.post/3l5fa2d4wma2k,bafyreiat3272277rnzz4vvcqebjqiomyd7mqtkaeevhpajpobntwr7tfce,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5eowgrtbu2l,"Acompanhe ao vivo mais um #DebateSP e conheça as nossas propostas para mudar São Paulo:

www.youtube.com/live/wJXfQ81...",tabatasp.bsky.social,"Assim como você foi a favor de tornar o BC independente e o pais refém de bancos? Você,  que saiu da periferia e infelizmente não tem caráter,  fica defendendo milionário? O Marçal disse algo certo, mulher que não vota em você é inteligente. Você prega o mesmo ódio e preconceito da extrema direita.",2024-09-30T17:29:31Z,0,0,0,2024-09-30T17:26:16Z,luciapedroni.bsky.social,Lucia Pedroni,did:plc:76pokb4kdsa2dvr564gblm5t,mulher,1
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l5dhdxx5mr2e,bafyreicutedqd27665io2rbblwl43t7weikaxci2lynmqtfgkdda3vxo5i,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5dfvzokdk24,"Muito honrada com as palavras e o apoio que recebi neste editorial do Brazil Journal. O nosso projeto é a melhor aposta para mudar São Paulo de verdade. Leia:

braziljournal.com/editorial-ta...",tabatasp.bsky.social,"Acho tudo uma farsa

Falar q colocar iluminação nas ruas vai dar segurança pra mulher, sendo q bandido não se intimida nem com câmera.

Ou a carteirada de empresa de energia e iluminação já tá esquematizada?

Deixa de ser ridicula",2024-09-30T00:31:36Z,0,0,1,2024-09-30T00:31:36Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq,mulher,1
at://did:plc:peax5l47mdthfpwhbnxpsc2n/app.bsky.feed.post/3l5bthq5irv25,bafyreiap7poeolfs6y76fpcdf6zjynywbimsapjsn4p57v2vcfti2cbgdq,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5auug25ys2l,Acompanhe ao vivo o #DebateNaRecord e conheça as nossas propostas por uma São Paulo que cuide de quem precisa e recompense quem batalha: www.youtube.com/live/fUJoAXU...,tabatasp.bsky.social,"Esta garota é uma das mais perigosas candidatas , pois é financiara por pessoas como George Soros e outros personagens perigosos a humanidade. Olhem e investiguem. A vida dela é se assustem.",2024-09-29T09:03:08Z,0,0,1,2024-09-29T09:03:08Z,cruzadas.bsky.social,NA,did:plc:peax5l47mdthfpwhbnxpsc2n,garota,1
at://did:plc:lvlb3px7vjo46ujaqjx3s7ix/app.bsky.feed.post/3l5d3bhlxo22g,bafyreiekpahzolu7t6pipm5nnvnwclhdcbqnhdvgdrlz7ysmdieold3uqe,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5auug25ys2l,Acompanhe ao vivo o #DebateNaRecord e conheça as nossas propostas por uma São Paulo que cuide de quem precisa e recompense quem batalha: www.youtube.com/live/fUJoAXU...,tabatasp.bsky.social,"Meu índice de rejeição:
1 Marçal
2 Ricardo Nunes
3 Maria Helena
4  Tabata  Amaral, a garota da periferia que no congresso votou a favor da reforma da previdência, da jornada 6x1. A garota da periferia que vota contra a periferia.",2024-09-29T20:55:28Z,0,0,2,2024-09-29T20:55:27Z,gilbela.bsky.social,Gilvani,did:plc:lvlb3px7vjo46ujaqjx3s7ix,garota,2
at://did:plc:h3zyl7h2y5pt4tcmaj5nooax/app.bsky.feed.post/3l5b45rkkge2h,bafyreicfcak2kvlwvppasyutlhlqr6kli2gc6afcpfolp3ty3ksexnsooq,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5auug25ys2l,Acompanhe ao vivo o #DebateNaRecord e conheça as nossas propostas por uma São Paulo que cuide de quem precisa e recompense quem batalha: www.youtube.com/live/fUJoAXU...,tabatasp.bsky.social,"Tu prefere dois bolsonaristas no 2° turno do que o Boulos né, Batata. Nunca enganou ninguém, sempre foi de direita",2024-09-29T02:05:56Z,0,0,5,2024-09-29T02:05:56Z,brunostp.bsky.social,NA,did:plc:h3zyl7h2y5pt4tcmaj5nooax,Batata,1
at://did:plc:fuknxg5p3kwhdxqkkxsbt2cl/app.bsky.feed.post/3l5cb2ix3y52v,bafyreihfj6yhtkr26aia4hjhpzfykgulj74mspe5vul2fnufrk6cleoxqi,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5auug25ys2l,Acompanhe ao vivo o #DebateNaRecord e conheça as nossas propostas por uma São Paulo que cuide de quem precisa e recompense quem batalha: www.youtube.com/live/fUJoAXU...,tabatasp.bsky.social,"Ainda bem que todos conhecem sua índole desde quando votou a favor da forma de previdência. Apesar disso, é bom saber que vc se diz tão inteligente, mas não consegue angariar votos pq é fraca e burra na estratégia de campanha e vai pra cima das pessoas erradas.",2024-09-29T13:06:16Z,0,0,2,2024-09-29T13:06:16Z,gpaiva.bsky.social,Paiva ⚫️⚪️🛠️⚙️🚩,did:plc:fuknxg5p3kwhdxqkkxsbt2cl,"burra, fraca",2
at://did:plc:76pokb4kdsa2dvr564gblm5t/app.bsky.feed.post/3l5b46rwinl2y,bafyreic35nsyk45jvacrdy7fthrdbgiz432flbbyssodbjxmausssijnyy,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5auug25ys2l,Acompanhe ao vivo o #DebateNaRecord e conheça as nossas propostas por uma São Paulo que cuide de quem precisa e recompense quem batalha: www.youtube.com/live/fUJoAXU...,tabatasp.bsky.social,"Criança tola, não se enxerga mesmo. Se liga,  garota. Ninguém gosta de você",2024-09-29T02:09:45Z,0,0,1,2024-09-29T02:06:32Z,luciapedroni.bsky.social,Lucia Pedroni,did:plc:76pokb4kdsa2dvr564gblm5t,garota,1
at://did:plc:ju5rbtr4zqld36dn2x5mrwly/app.bsky.feed.post/3l5ancdsgnc2g,bafyreieexf2rg2nde3oufs6yrjbrris6cslsayrbojddn3xgfqqrcbskju,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5ado6zltw2e,"O perigo por trás de Ricardo Nunes. 

youtu.be/lgDBukONr8w?...",tabatasp.bsky.social,Ela pega a jaqueta preta e a dicção dela e faz história! Tabata 😍❤️,2024-09-28T21:41:48Z,0,0,3,2024-09-28T21:40:05Z,user917m.bsky.social,NA,did:plc:ju5rbtr4zqld36dn2x5mrwly,preta,1
at://did:plc:h3zyl7h2y5pt4tcmaj5nooax/app.bsky.feed.post/3l5b4axcrww2e,bafyreibvh5kvcbvbyasfuupnwy5f7xocmqad2qjoyn6d6xjox3hkhzlczm,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5ado6zltw2e,"O perigo por trás de Ricardo Nunes. 

youtu.be/lgDBukONr8w?...",tabatasp.bsky.social,"O perigo por trás de Batata Liberal 

vm.tiktok.com/ZMhMSq92U/",2024-09-29T02:07:43Z,0,0,0,2024-09-29T02:07:43Z,brunostp.bsky.social,NA,did:plc:h3zyl7h2y5pt4tcmaj5nooax,Batata,1
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l5aqodgglc25,bafyreierbxi6tdsjtvfoyz4mrfm2kxp5qqtyjeq6mjckiuc7ghx2cop7ne,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l5ado6zltw2e,"O perigo por trás de Ricardo Nunes. 

youtu.be/lgDBukONr8w?...",tabatasp.bsky.social,"Eu só não tinha entendido por que ATÉ AGORA, ninguém tinha tocado nesse ponto. Rato Nunes nunca foi eleito.

Ele entrou pra substituir o eleito.

Ninguém desejou essa cobra suja como prefeito.",2024-09-28T22:40:28Z,0,0,0,2024-09-28T22:40:28Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq,suja,1
at://did:plc:ztqhdja232i56ni7ycxv2a43/app.bsky.feed.post/3l532ao3ua22r,bafyreig7ot4pmlvgoyszxqmgrxkq7ycqbvlxt64cu52w7spjvqvnyrffvq,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4y7gyxpj22t,"Você deixaria?

www.instagram.com/reel/DAVxVoy...",tabatasp.bsky.social,"É muita falta de inteligência. Vc mesmo reclamava do mesmo artifício usado por Bolsonaro. Só por vc ser mulher é diferente? Não, homem NÃO pode dar soco, e seja mulher ou homem, candidatos a prefeitura não devem falar palavrão. Não se diminua de forma estúpida dessa. Ainda tem meu voto, mas vc erra.",2024-09-26T16:15:49Z,0,0,0,2024-09-26T16:15:49Z,buarquers.bsky.social,Buarque,did:plc:ztqhdja232i56ni7ycxv2a43,mulher,2
at://did:plc:ztqhdja232i56ni7ycxv2a43/app.bsky.feed.post/3l4vx4ush5a2i,bafyreib3diemiesnkuo2rn3cmi7qluhygmcf4vekr4gxo6runr4lo255om,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4vupiglfk2e,Acompanhe ao vivo a minha sabatina no SP1: tinyurl.com/SP1TBT,tabatasp.bsky.social,"A esquerda nunca vai perdoar o voto da Tábata na reforma da previdência. Quer dizer, nunca até ela se filiar ao PT ou PSOL. Aí, ela vai estar perdoada de todos os pecados. É esse mesmo povo que xingava o Alckmin de fascista ou debochava da Marina Silva quando ela ousou enfrentar a Dilma. Enfim...",2024-09-24T15:36:41Z,2,0,3,2024-09-24T15:36:41Z,buarquers.bsky.social,Buarque,did:plc:ztqhdja232i56ni7ycxv2a43,fascista,1
at://did:plc:v3hmcql6mt7b5n24p73tk7a4/app.bsky.feed.post/3l4vbtvtssd2k,bafyreifcvpxxun2glz7dupogjvfsfn25ln7igidt2bzlocgyvkez5wbx7e,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4u6zauvej2v,"Acompanhe ao vivo mais um #DebateSP pela Prefeitura de São Paulo: www.youtube.com/watch?v=sBC_...

Nós temos o MELHOR e o MAIS PREPARADO projeto! #SimboraSP #Tabata40",tabatasp.bsky.social,"Vi você reclamando da palhaçada em torno do verme lá. Tabata, você tá colhendo as consequências de sua própria atitude merda porque quando tentaram boicotar esse imbecil, você foi lá bater palma pra ele e ainda chamou os outros de covardes. Você é uma idiota.",2024-09-24T09:15:50Z,0,0,0,2024-09-24T09:15:50Z,vtrfrsco.bsky.social,NA,did:plc:v3hmcql6mt7b5n24p73tk7a4,"idiota, imbecil, merda, verme",4
at://did:plc:bmoajaxjhmu3zy252qwoy2dx/app.bsky.feed.post/3l4tzyw4iv32m,bafyreicij2flit4mp3wxkvjheigfn3wazptpcfoxzwlpgr4kh3vjahtwxu,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4tgua7mf22l,São Paulo quer MUDANÇA! 💪🏽🚀 A pesquisa Atlas/Intel confirmou: somos a ÚNICA candidatura que vence TODOS os candidatos no 2° turno. Cada vez mais os paulistanos sabem que temos o melhor projeto! Simbora chamar todo mundo pra votar 40 e fazer a mudança acontecer!,tabatasp.bsky.social,"Que gracinha, batendo boca com trabalhador! Não me admira, tá sempre botando no c* do pobre msm!!! FORA CHÁBATA!!!! SÓ LEMBRA QUE É DA PERIFERIA EM CAMPANHA, O RESTO DO ANO SÓ PREJUDICA O POBRE TRABALHADOR!!!!",2024-09-23T21:22:50Z,0,0,0,2024-09-23T21:22:50Z,phc.bsky.social,Paulo Henrique,did:plc:bmoajaxjhmu3zy252qwoy2dx,boca,1
at://did:plc:uxbwnfq4f3wyxxrghsps3o6c/app.bsky.feed.post/3l4pb6ctmkf2f,bafyreidvgw2jcoim6fhwy7xqg3ermwp3vjorswwibnby65dabxjhtqah2m,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4ovhrv3tn2v,"Vamos transformar o futuro dos jovens de SP! E o primeiro passo é a alfabetização na hora certa.

Hoje, a nossa cidade está entre as piores capitais nos índices de alfabetização e sequer atingiu a meta do MEC no último ano! Mas nós vamos mudar isso. Esse é um compromisso de campanha e de vida!",tabatasp.bsky.social,"Chatabata Amaral, a pior no lugar,  
Fala bonito, mas só vem pra enganar,  
Hipócrita e chata, não cola mais,  
Promete o céu, mas não traz paz.  
Demagoga demais, só sabe iludir,  
Os pobres esperando, sem ver o porvir,  
Na hora do voto, é só encheção,  
Cuidado, meu povo, com essa ilusão!",2024-09-21T23:47:48Z,0,0,1,2024-09-21T23:47:48Z,popularchenko.bsky.social,POPULARCHENKO,did:plc:uxbwnfq4f3wyxxrghsps3o6c,chata,1
at://did:plc:uxbwnfq4f3wyxxrghsps3o6c/app.bsky.feed.post/3l4paitrroi2q,bafyreih7miiwnaiuaxyczdgdoyrvcqjmbv3jm6xsxyxcuubj57d4mih734,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4ovhrv3tn2v,"Vamos transformar o futuro dos jovens de SP! E o primeiro passo é a alfabetização na hora certa.

Hoje, a nossa cidade está entre as piores capitais nos índices de alfabetização e sequer atingiu a meta do MEC no último ano! Mas nós vamos mudar isso. Esse é um compromisso de campanha e de vida!",tabatasp.bsky.social,"Batatinha, quando nasce,
Quando fala: só promessa,
Na cidade, a mesma lerdeza,
E nas ruas, a fraqueza.  
Diz que é liberal, mas é piada,
Só cortando, nada é feito,
A educação, esquecida,
É só demagogia mesmo, e não há jeito.  
Ah, Batatinha, que horror,
Promessas vazias, sem amor",2024-09-21T23:35:47Z,0,0,0,2024-09-21T23:35:47Z,popularchenko.bsky.social,POPULARCHENKO,did:plc:uxbwnfq4f3wyxxrghsps3o6c,piada,1
at://did:plc:uxbwnfq4f3wyxxrghsps3o6c/app.bsky.feed.post/3l4pajfimgy2q,bafyreifhxrqjdlaceeg3if44gzkf2fsabcxhybh6qb42ekyiegrmbtlrg4,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4mnaefbjd2r,A segurança das mulheres vai ser prioridade.,tabatasp.bsky.social,"Batatinha, quando nasce,
Quando fala: só promessa,
Na cidade, a mesma lerdeza,
E nas ruas, a fraqueza.  
Diz que é liberal, mas é piada,
Só cortando, nada é feito,
A educação, esquecida,
É só demagogia mesmo, e não há jeito.  
Ah, Batatinha, que horror,
Promessas vazias, sem amor",2024-09-21T23:36:06Z,0,0,0,2024-09-21T23:36:06Z,popularchenko.bsky.social,POPULARCHENKO,did:plc:uxbwnfq4f3wyxxrghsps3o6c,piada,1
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l4mq6yprkj2a,bafyreifbru267446xqjxlgxu7jxmeafx5lwydqq4qnvjc4usk4t7ibxil4,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4mnaefbjd2r,A segurança das mulheres vai ser prioridade.,tabatasp.bsky.social,Tem que ter guarda mulher também pra ajudar na segurança.,2024-09-20T23:38:38Z,0,0,1,2024-09-20T23:38:38Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq,mulher,1
at://did:plc:uxbwnfq4f3wyxxrghsps3o6c/app.bsky.feed.post/3l4pajt7iai2l,bafyreihxsgm6edsliysdiu4bdoo2peknct7lkser2uckts4kghbyhg2dwq,at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l4mjdbqbs52u,"Nós só vamos avançar quando encararmos a cracolândia como ela realmente é: um sistema espalhado por toda a cidade. Vamos acolher e tratar as pessoas doentes, investigar os esquemas que permitem o tráfico de drogas na região e prender os bandidos.",tabatasp.bsky.social,"Batatinha, quando nasce,
Quando fala: só promessa,
Na cidade, a mesma lerdeza,
E nas ruas, a fraqueza.  
Diz que é liberal, mas é piada,
Só cortando, nada é feito,
A educação, esquecida,
É só demagogia mesmo, e não há jeito.  
Ah, Batatinha, que horror,
Promessas vazias, sem amor",2024-09-21T23:36:20Z,0,0,0,2024-09-21T23:36:20Z,popularchenko.bsky.social,POPULARCHENKO,did:plc:uxbwnfq4f3wyxxrghsps3o6c,piada,1
