uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did,violence_detected
at://did:plc:d34sewg5blntslusmzq5kgwg/app.bsky.feed.post/3l4efc47gaw2v,bafyreiankhnzf5ecbrdyfbmsnseocal2sxmb6ug2ozuqq4tuv65oyffl6m,faz o M,2024-09-17T16:02:13Z,1,0,0,2024-09-17T16:02:13Z,kaiera07.bsky.social,NA,did:plc:d34sewg5blntslusmzq5kgwg,sem violência detectada
at://did:plc:arxrcxyxmligbvk5czbbioes/app.bsky.feed.post/3l4gxrdvgnf2f,bafyreifpuhykb27xk5zaoq5jk6jln3vqu7uthz3rmqk6jvijg4hg2wl75m,"Assisti os 2 debates e os homens foram patéticos. Tabata sempre focando em levar o tempo de resposta pra apresentar sua proposta pra cidade. Se eu votasse em SP seria na Tabata, sem dúvida",2024-09-18T16:38:13Z,0,0,0,2024-09-18T16:38:13Z,carol1na.bsky.social,ℭᵃʳᵒᴸ,did:plc:arxrcxyxmligbvk5czbbioes,sem violência detectada
at://did:plc:6qtksrt7udsggxyhd5rypprv/app.bsky.feed.post/3l4jmuhuv6g2y,bafyreiebuewrsnad4ckwzmjrtgjkywafsywoy4nzybenbseghrulz7pa2q,"Vergonhoso o que ele fez e tem feito. Minha solidariedade, Tabata",2024-09-19T18:01:05Z,0,0,0,2024-09-19T18:01:05Z,keiviana.bsky.social,KeiViana,did:plc:6qtksrt7udsggxyhd5rypprv,sem violência detectada
at://did:plc:5uizoz7ncystvklf7zehwudn/app.bsky.feed.post/3l4ejul3rtb2h,bafyreiea6pnkqna2quajnxkgt4czhihlipsyavfzanbphqmeas6uoj4b2y,Ele joga com a ignorância do eleitor,2024-09-17T17:24:08Z,0,0,1,2024-09-17T17:24:08Z,ldfp.bsky.social,LUIZ,did:plc:5uizoz7ncystvklf7zehwudn,sem violência detectada
at://did:plc:5uizoz7ncystvklf7zehwudn/app.bsky.feed.post/3l4ejpn5feg2y,bafyreiev42ruwiaqnpgiawiqmqovdkqe2sgmzh7xywaddgjlmxqskg5dry,Baixaria,2024-09-17T17:21:23Z,0,0,1,2024-09-17T17:21:23Z,ldfp.bsky.social,LUIZ,did:plc:5uizoz7ncystvklf7zehwudn,sem violência detectada
at://did:plc:zdv5cg6gicx6jaar5h424wuc/app.bsky.feed.post/3l4e2zcmgn42f,bafyreigwmqxomeo5llqkrme62jxy7u3esvfnyhcdptz5m4msg32ymaiw5a,Se não tiver cadeirada eu nem vejo,2024-09-17T12:58:20Z,0,0,0,2024-09-17T12:58:20Z,juliocesar13.bsky.social,NA,did:plc:zdv5cg6gicx6jaar5h424wuc,sem violência detectada
at://did:plc:wap7ic2hpkkpljam6gu3oxv3/app.bsky.feed.post/3l4gpr2x2c42g,bafyreidjf7vze4lvvukbmplu736izkovhyul4vtp4ler5r3rrozk32qxam,Parabéns por não ter respondido ao lamaçal.,2024-09-18T14:14:53Z,0,0,0,2024-09-18T14:14:53Z,margret59.bsky.social,Margret,did:plc:wap7ic2hpkkpljam6gu3oxv3,sem violência detectada
at://did:plc:umwqjmdtxztmfcfe4zpli4yv/app.bsky.feed.post/3l4e37fs3vz2l,bafyreiftxc3ynqb3f6s7n37wdhpjsjuenxoxlozdoe47tc3wuexyz5dh4i,Leva capacete e cotoveleira.,2024-09-17T13:01:46Z,0,0,1,2024-09-17T13:01:46Z,riveralguianze.bsky.social,Rivera,did:plc:umwqjmdtxztmfcfe4zpli4yv,sem violência detectada
at://did:plc:qsdxa2seukvw2ecjcmcxwq2i/app.bsky.feed.post/3l4e2pbirax2c,bafyreiaxnkntjiccmttgm7syf2w5m5ufi5tpcoz7z6xkg4fuib7yu3a6ha,Boa sorte e sucesso.,2024-09-17T12:52:45Z,0,0,0,2024-09-17T12:52:45Z,jukiri.bsky.social,Jukiri,did:plc:qsdxa2seukvw2ecjcmcxwq2i,sem violência detectada
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l4e2yjwh4q2e,bafyreifs2wawwpxg5xz47a6x6lxzq76gxqzg3upfa642ld66lklz5pqwvm,"Olhaaaa no CELULAR geração tiktok

Vai lá defender seu celular, Tabata.

Proposta pra SP da Tábata-> celular.",2024-09-17T12:57:56Z,0,0,0,2024-09-17T12:57:56Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq,sem violência detectada
at://did:plc:72dod2k3c6s57r2dbwzhxqs7/app.bsky.feed.post/3l4e2wsfpcm2w,bafyreibznblevxkoyzp34xn4osjmdnafalqwn3lu6lkh32xihtlegzy34m,hahahahahahahahahahahaha,2024-09-17T12:56:57Z,0,0,0,2024-09-17T12:56:57Z,dowill.bsky.social,William,did:plc:72dod2k3c6s57r2dbwzhxqs7,sem violência detectada
at://did:plc:5wikwlqfn2vbqxjeh2rlukld/app.bsky.feed.post/3l4e2y3woll2m,bafyreidxrpfgbrkg3ppwayfgxg4l6wwl3h7sn6xwobjfmqii6vq2qwxfwq,Eu tô morrendo kkkk,2024-09-17T12:57:41Z,0,0,0,2024-09-17T12:57:41Z,brennomoura.bsky.social,Brenno Moura,did:plc:5wikwlqfn2vbqxjeh2rlukld,sem violência detectada
at://did:plc:zt76yegtqkb3cmiobvsu54x4/app.bsky.feed.post/3l4cnzuak5o2r,bafyreihre2qu3hsn7rrpht6twxsjzntsdr7o4svf4ch7is3dspke6zggwa,Faz o T São Paulo!,2024-09-16T23:33:22Z,0,0,2,2024-09-16T23:33:22Z,fbr24.bsky.social,Fernanda ℗,did:plc:zt76yegtqkb3cmiobvsu54x4,sem violência detectada
at://did:plc:yawii7hksmgteqttueotxfs7/app.bsky.feed.post/3l4cokvgaux2d,bafyreidjh6e7akbfy7yn344mwdzpbmoq5f6vyor4ou2z7reqxff4vwv6oy,"Não pude deixar de notar que falou “homens” e não “candidatos”. Estou fazendo a leitura correta? Está criticando os adversários por eles serem homens? Sempre que eu quero saber se algo é bacana, eu penso: e se fosse invertido? E se a fala fosse contra mulheres? Se entendi errado, então desconsidere…",2024-09-16T23:42:53Z,0,0,0,2024-09-16T23:42:53Z,luisclaudio.bsky.social,Luis Cláudio LA (SEM ANISTIA)🌹,did:plc:yawii7hksmgteqttueotxfs7,sem violência detectada
at://did:plc:wwv7oeyx52w5rm5lgobvh2g7/app.bsky.feed.post/3l4cox4jwnd2e,bafyreid5g67p2u4e2srpqmz43ghujkjjnhny3nylyqg7yxq247ztaiquby,"Com certeza não. Se não aceitamos bullying na escola, não deveríamos aceitar na política. Marçal é um bully!",2024-09-16T23:49:42Z,0,0,0,2024-09-16T23:49:42Z,spauleti.bsky.social,NA,did:plc:wwv7oeyx52w5rm5lgobvh2g7,sem violência detectada
at://did:plc:vf44ou5ppf53zfiyxfo5jwrv/app.bsky.feed.post/3l4co3toghf24,bafyreie45tdgxiybkftuvvbm5hop4gkbwojwvr4aozy4lxe47g5t2ztnsi,Colocar Boulos na mesma prateleira com Marçal e Nunes é de um mau-caratismo inabitual.,2024-09-16T23:34:28Z,3,0,7,2024-09-16T23:34:28Z,saymmonsantos.bsky.social,Saymmon Santos,did:plc:vf44ou5ppf53zfiyxfo5jwrv,sem violência detectada
at://did:plc:qztgn7yeecu7aunbuvi4hbz5/app.bsky.feed.post/3l4cnum62do2o,bafyreieipmbhzb77w4frfz2m4doos3ybfdaoouynjughrlm2sw44ef6t7u,Tempo .,2024-09-16T23:30:25Z,0,0,0,2024-09-16T23:30:25Z,wzacabrasil.bsky.social,NA,did:plc:qztgn7yeecu7aunbuvi4hbz5,sem violência detectada
at://did:plc:jkqgxu2cyixtmjygftfkyoql/app.bsky.feed.post/3l4co37fctg2w,bafyreibtk2ay5lwd5qmqudyuzc6lr7lmapzm7fzdfxg4ro76xsyljlitau,NA,2024-09-16T23:34:07Z,0,1,3,2024-09-16T23:34:07Z,observador-1.bsky.social,Observador 100 Razão,did:plc:jkqgxu2cyixtmjygftfkyoql,sem violência detectada
at://did:plc:fqi4jl4q4klkmrchxjjpwmve/app.bsky.feed.post/3l4coi63h652y,bafyreifmx2zhaetvadbvqutjhhwkaaq2bde4dkyddwpu34ibuvvzz2u6t4,"Jamais 

Por isso é Tabata 40 neles",2024-09-16T23:41:21Z,0,0,6,2024-09-16T23:41:21Z,neoliberalindo.bsky.social,neo 🌐,did:plc:fqi4jl4q4klkmrchxjjpwmve,sem violência detectada
at://did:plc:d4v7v6wtryzmtyrdhmwsysly/app.bsky.feed.post/3l4cunjecgh2k,bafyreih2bcjrkv2gilgf2s4huoms4za7qitno6zzwfteygwf7tkblzrqtq,"Gente, parece campanha do Ciro Gomes kkkk",2024-09-17T01:31:43Z,0,0,0,2024-09-17T01:31:43Z,elisjjorge.bsky.social,Elisângela Jorge,did:plc:d4v7v6wtryzmtyrdhmwsysly,sem violência detectada
at://did:plc:bujkrh37ed7cdoss3gztex7y/app.bsky.feed.post/3l4cofwadji2b,bafyreifbyejximphvmsmx4hocihe3pcyfvdcmwe63qhkpxvyn3lnemqsvi,"Candidata, eu não tenho filhos, mas se tivesse porque devo acreditar que a senhora seria a melhor escolha para cuidar dos meus filhos?",2024-09-16T23:40:06Z,0,0,1,2024-09-16T23:40:06Z,renatosilvazero.bsky.social,renatosilvazero,did:plc:bujkrh37ed7cdoss3gztex7y,sem violência detectada
at://did:plc:bjv24razwx75twzvibaqhpqe/app.bsky.feed.post/3l4l4v3j22k2h,bafyreig7l75kwsiwqjb26endurs537ct3ofzl7drekesmzjg3ev7pecssy,"Eu não deixaria idosos na sua mão o inimiga dos aposentados, eu vou te dizer uma coisa o Boulos nunca votou contra os aposentados ao contrário de vc.",2024-09-20T08:20:25Z,0,0,0,2024-09-20T08:20:25Z,paulguimaraes.bsky.social,Paulo Guimarães  1️⃣3️⃣1️⃣3️⃣1️⃣ & 5️⃣0️⃣🚩🇧🇷🦋,did:plc:bjv24razwx75twzvibaqhpqe,sem violência detectada
at://did:plc:7swneqfiovxlvmnrm2eyylmc/app.bsky.feed.post/3l4cob2brcq2y,bafyreie3evqe3uwnfvnoly6dtusl4er6kz2rho6syvwlopbb5ty7cza4jq,Aí ficou feio.,2024-09-16T23:37:23Z,0,0,0,2024-09-16T23:37:23Z,thiagolrocha.bsky.social,Thiago Rocha,did:plc:7swneqfiovxlvmnrm2eyylmc,sem violência detectada
at://did:plc:7hnr3obzpjo4popomzqbja6i/app.bsky.feed.post/3l4czmslfsl2f,bafyreigy3uljddiay6hven36n6av656rbrv3sbz5vadpfaaamrc5eejtem,"Nem fudendo eu deixaria na mão desse maníaco do Pablo, se a prefeitura cair nas mãos dele será uma tragédia sem precedentes",2024-09-17T03:00:47Z,0,0,0,2024-09-17T03:00:47Z,sabrino14681409.bsky.social,Roxinante Bilau,did:plc:7hnr3obzpjo4popomzqbja6i,sem violência detectada
at://did:plc:556fdarzsfebuceor3na7ruf/app.bsky.feed.post/3l4cnxzpkjr2g,bafyreidbup7pvkoxnhmdah3jjw7gio44a5y77a3b7ory7cm2mzr2tx4isq,"Ah não, Tábata, esperava mais de ti (no mínimo duas cadeiradas no marcola no próximo debate)",2024-09-16T23:32:10Z,0,0,0,2024-09-16T23:32:10Z,ericarrache.bsky.social,Eric Arraché,did:plc:556fdarzsfebuceor3na7ruf,sem violência detectada
at://did:plc:vr4rmt3be3ebemle2vhhhvus/app.bsky.feed.post/3l4ctlkq6fi2h,bafyreiczzthju3n5aafeeofo2qygdlb5sjbnhtszpcatyho7v6sqz2m4um,"Política paulistana? Eu diria política nacional mesmo.
Basta ver a baixaria que foram as eleições de 2022.
Não é um problema só da capital paulista.",2024-09-17T01:13:38Z,0,0,0,2024-09-17T01:12:45Z,danielsm85.bsky.social,NA,did:plc:vr4rmt3be3ebemle2vhhhvus,sem violência detectada
at://did:plc:t65dds6tkiurxff4whw3726n/app.bsky.feed.post/3l4cpqhviwm2x,bafyreiejpxpy63yil7yvtgygoi6zxvv755a33guxcmcxtlsqyh5dfnozdi,"Uma sugestão: Os candidatos deveriam se negar a comparecer em debates onde esse falsário (PB) estivesse. E promover debates democráticos e civilizados no YouTube, de forma alternativa. Em um canal neutro, com mediação de jornalistas.",2024-09-17T00:03:53Z,0,0,0,2024-09-17T00:03:53Z,simora.bsky.social,NA,did:plc:t65dds6tkiurxff4whw3726n,sem violência detectada
at://did:plc:qb2dfdklgd7pb22cp7vzy3x7/app.bsky.feed.post/3l4ci2h4ve224,bafyreiapbxdabvgclah7cui37gqbndzzhtmgwyblwdzs4txtwwf7w4tlfq,"que você é liberal e vota contra o povo, todo mundo já sabia. agora fazer duplinha com a maria helena foi pesado, hein.",2024-09-16T21:45:59Z,0,0,0,2024-09-16T21:45:59Z,mautamboni.bsky.social,mau tamboni,did:plc:qb2dfdklgd7pb22cp7vzy3x7,sem violência detectada
at://did:plc:pnemjfq347lb3azqx6yy7kfk/app.bsky.feed.post/3l4duzib4gx2t,bafyreidjcepfsesr25bs3jg366okgognpbweloo4ihepid7twzsgxbgh5m,"Passando na sua TL só p rebater um vídeo q assisti seu. Não ,o Tik Tok não foi banido dos EUA, ela  sua falsa analogia com a situação do X no Brasil não se mantém pq lá querem evitar o acesso irrestrito da China aos dados dos usuários americanos q vive uma guerra fria com fria c a China.",2024-09-17T11:11:05Z,1,0,0,2024-09-17T11:11:05Z,marinamms.bsky.social,Marina Ms,did:plc:pnemjfq347lb3azqx6yy7kfk,sem violência detectada
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l4cela5wh22m,bafyreidk2d6unqf3lwsljsuhw6q2jbro26jd42tuhub3h6aokzllxi3xhm,"Lá vem a garotinha que não propõe impedir assalto, somente tentar te devolver o celular.

A garotinha que foge da questão de violência contra a mulher, pra falar de celular.

Como vai pra um debate assim?

Agora fica falando dos outros pra se passar por certinha.

Você é fraquinha, Tabata.",2024-09-16T20:44:07Z,1,0,0,2024-09-16T20:44:07Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq,violência/ódio detectado
at://did:plc:atc33ypxekqo75ajacytbowi/app.bsky.feed.post/3l4dxhrtvgx2s,bafyreiaqcwfto3sv4ryzly3x2ubai4sqsbogdgvwe4cc33uv3lvmjohpii,"Tenho muita admiração por você Tabata Amaral, mas acho que vc cometeu um equívoco, a sua oponente não tem nada de civilizada, defende golpe em ministros do STF, cloroquina e não acredita em mudanças climáticas. Sou muito.mais velho que vc, tome cuidado para não manchar uma bela carreira.☺️",2024-09-17T11:54:52Z,1,0,0,2024-09-17T11:54:52Z,claudio18.bsky.social,Claudio M Gomes,did:plc:atc33ypxekqo75ajacytbowi,sem violência detectada
at://did:plc:4ke72rmu7a5ykuq25n5su2pk/app.bsky.feed.post/3l4dy2kz6v22u,bafyreic4iutdpauvniwlrqkrozbprqwfpo6y4jgplue2or6mj6ougbuzka,"Vendo sua entrevista na Jovem Pan, queria entender sua visão de Ditador de El Salvador.
Quais os critérios para que alguém se torne um ditador em sua visão?",2024-09-17T12:06:07Z,0,0,0,2024-09-17T12:05:23Z,nebert.bsky.social,Nebert,did:plc:4ke72rmu7a5ykuq25n5su2pk,sem violência detectada
at://did:plc:wlm4lbgiqcm5mvlbkzyd6lwz/app.bsky.feed.post/3l4bydezztv2l,bafyreiezbbizxqpv4y7pwzzdvwtzwctpr7lrfrjw3wva76iymq5ofuzif4,"oie, quem cuida da papelaria da tábata podia providenciar aqueles adesivos redondos né? eu pedi uns panfletinhos e só veio adesivo de carro ( não tenho carro, nenhum amigo meu tem carro )",2024-09-16T17:04:58Z,0,0,0,2024-09-16T17:04:58Z,dildiu.bsky.social,NA,did:plc:wlm4lbgiqcm5mvlbkzyd6lwz,sem violência detectada
at://did:plc:vr4rmt3be3ebemle2vhhhvus/app.bsky.feed.post/3l4cut6aqll2c,bafyreihy6wfiisv5usw673muwnkrxuwi62xt3tls4rfrusydchczj6rqpa,"Agora fico imaginando por aqui o Maluf dando cadeirada no Alckmin ou o Pitta fazendo isso no Serra. Inconcebível!
Apesar dos ataques, o nível antigamente era bem mais alto. O que era Maluf chamar a Marta de despreparada e ouvir como resposta um ""cala a boca, Maluf"" perto disso?
Bons tempos!",2024-09-17T01:35:48Z,0,0,0,2024-09-17T01:34:54Z,danielsm85.bsky.social,NA,did:plc:vr4rmt3be3ebemle2vhhhvus,sem violência detectada
at://did:plc:vr4rmt3be3ebemle2vhhhvus/app.bsky.feed.post/3l4cu4e6asa2t,bafyreih7cqtyyazxzdnfl2qshk363oouekuixinhbdvuczi3vvo43j3gyy,"Que horror!
Se vc não for para o segundo turno, não votarei em ninguém. Apesar da ter a candidata do Novo, infelizmente não vejo chances de ela chegar lá.
Vai ser difícil digerir se um desses 3 (Boulos, Nunes, Marçal) se tornar prefeito da cidade no ano que vem. Pior que as chances são altíssimas.",2024-09-17T01:23:02Z,0,0,2,2024-09-17T01:22:08Z,danielsm85.bsky.social,NA,did:plc:vr4rmt3be3ebemle2vhhhvus,sem violência detectada
at://did:plc:vf44ou5ppf53zfiyxfo5jwrv/app.bsky.feed.post/3l4buqepp6z2z,bafyreihcluqpjwrrfoge6d7o4f4na5kqqlyy2i5psftzd7nujs7jadafnu,"Mil vezes contemplar a cadeirada protagonizada por Datena, do que te assistir elogiar a candidata do Novo pelo ""excelente"" nível do debate.",2024-09-16T16:00:39Z,0,0,1,2024-09-16T16:00:39Z,saymmonsantos.bsky.social,Saymmon Santos,did:plc:vf44ou5ppf53zfiyxfo5jwrv,sem violência detectada
at://did:plc:rlr3spm37d2nny5zbs7p5ar5/app.bsky.feed.post/3l4bswrx24q27,bafyreif3ra6ot4lg4c32spwlatb7azoooa6eysljlifrs6fmjzny3ij2be,"Tu acha ridículo pq n é você que tá sendo falsamente acusada de crimes, é muito além de ""não gostar dele"" e você sabe muito bem disso",2024-09-16T15:28:27Z,1,0,1,2024-09-16T15:28:27Z,brenox889.bsky.social,Breno 💚,did:plc:rlr3spm37d2nny5zbs7p5ar5,sem violência detectada
at://did:plc:qb2dfdklgd7pb22cp7vzy3x7/app.bsky.feed.post/3l4bzbwzo4z2w,bafyreibiffu5sptmycjbablqzi4jexw3b3uwtbyigpkocfvhyilpkcapqy,um dia ela vota contra a sua aposentadoria. no outro ela faz duplinha com a maria helena do novo.,2024-09-16T17:21:45Z,0,0,0,2024-09-16T17:21:45Z,mautamboni.bsky.social,mau tamboni,did:plc:qb2dfdklgd7pb22cp7vzy3x7,sem violência detectada
at://did:plc:pahnx2zb4kzvdrjd4hdls35c/app.bsky.feed.post/3l4bsxhx75b26,bafyreiegmbofib4o4n4icv5wb3em7rqtnuoowhqnm5cugtrfllo5buqa34,"Como fazer os paulistanos perceberem o óbvio? A Tabata Amaral é a melhor candidata, a mais preparada para assumir o cargo e fazer e acontecer...Como? Já perceberam, nas intenções de voto podem até dizerem que vão votar no mais preferido, mas no dia do voto a responsabilidade pode pesar, e vai pesar.",2024-09-16T15:28:49Z,2,0,0,2024-09-16T15:28:49Z,mariano33.bsky.social,Luiz Mariano,did:plc:pahnx2zb4kzvdrjd4hdls35c,sem violência detectada
at://did:plc:nsgk26oaho6azxybvonr35qe/app.bsky.feed.post/3l4bvihdzsy26,bafyreihkapmwnsl2y6rwn7yyhrppifc4f3vohgle3yptzesfviciqjkocy,"Deputada, te apoio, mas nada a ver essa crítica a Boulos...

A crítica tem que ser aos canais de TV, que permitem o rebaixamento do ""debate"", e a Merdal, que não tem nenhum senso de decoro",2024-09-16T16:14:07Z,1,0,2,2024-09-16T16:14:07Z,esdruxulo.bsky.social,Esdrúxulo (45/65),did:plc:nsgk26oaho6azxybvonr35qe,sem violência detectada
at://did:plc:ju2jv4z2rcfxox5qxyousrfq/app.bsky.feed.post/3l4hq4s3ttl2y,bafyreia2lmspt44atdtldsuf57jtxlz66sh2d6czcsqceg2tsh5fyeiusy,"A única com a postura adequada frente ao criminoso M. 
Mas as regras eleitorais são suficientes, não estão sendo aplicadas.
youtu.be/LglhU72g_vk?...",2024-09-18T23:54:06Z,0,0,0,2024-09-18T23:54:06Z,dujpa.bsky.social,Eduardo Jorge Pinto de Azevedo,did:plc:ju2jv4z2rcfxox5qxyousrfq,sem violência detectada
at://did:plc:hvi6vekadzfysv2xuh7pylng/app.bsky.feed.post/3l4bt3ib6zr2i,bafyreibbhtetwkh2xc2ruqexwdidod2rvnm436lza4cz74qylofhdebcoa,"Sugestão: você fala muito das regiões periféricas e dos pobres,  o que acho justo, mas passando impressão que não irá governar para todos. 
A classe ""média"" é a que mais ajuda a saúde financeira de São Paulo. Me corrija se eu estiver errado.",2024-09-16T15:31:05Z,1,0,0,2024-09-16T15:31:05Z,ari1junior.bsky.social,ari1junior,did:plc:hvi6vekadzfysv2xuh7pylng,sem violência detectada
at://did:plc:ewsdrq5yeuen5y4huwr5mg4t/app.bsky.feed.post/3l4bslkrxl52z,bafyreieybgi433yw6gwqal4hcqm6vu7wfqtv3pbkaizrggg77afebwefte,Situação envolvendo Datena e Marçal e conseguiu elaborar uma crítica para o Boulos?,2024-09-16T15:22:27Z,2,0,6,2024-09-16T15:22:11Z,alisson-carvalho.bsky.social,Alisson Carvalho,did:plc:ewsdrq5yeuen5y4huwr5mg4t,sem violência detectada
at://did:plc:ewnzldfl5faee4fkbqeeukl2/app.bsky.feed.post/3l4bsi572yu2m,bafyreid2betbi5izrl7uh4klbwlospy4kfx5vcug744v4w7yzqwee7s6vu,Quantas cadeiras vão ter no próximo debate?,2024-09-16T15:20:16Z,1,0,0,2024-09-16T15:20:16Z,diogoaprato.bsky.social,NA,did:plc:ewnzldfl5faee4fkbqeeukl2,sem violência detectada
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l4btaovmps2v,bafyreidsvqxljrq63ydasja2v5i55dodq4bpbu5sfuoyp52radatnxhr64,"E o celular, Tábata?",2024-09-16T15:34:00Z,0,0,0,2024-09-16T15:34:00Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq,sem violência detectada
at://did:plc:ddyy4lqx4shkzfyvwqkleqca/app.bsky.feed.post/3l4bsq7fo7425,bafyreifk27tsym6dau3ljxuoatb7cvcxmr36m6lqxqyrvgizxo4wmzyumu,tabata qual modelo de cadeira você jogaria ?,2024-09-16T15:27:03Z,0,0,3,2024-09-16T15:24:47Z,feverdr3am.bsky.social,pobre metafórico do folclore brasileiro,did:plc:ddyy4lqx4shkzfyvwqkleqca,sem violência detectada
at://did:plc:556fdarzsfebuceor3na7ruf/app.bsky.feed.post/3l4bsoctfps2j,bafyreihprfa6hmxu4m365gpstjrxt7zfzu46rcfb6hy445yevhtdoadete,"O Datena colocou, Tábata",2024-09-16T15:23:43Z,0,0,2,2024-09-16T15:23:43Z,ericarrache.bsky.social,Eric Arraché,did:plc:556fdarzsfebuceor3na7ruf,sem violência detectada
at://did:plc:2ttimiasyrukpflgdzuc5t2h/app.bsky.feed.post/3l4c4zddmzb2t,bafyreics264xxvcffoe2kdj2qfsj4ehgd4em7d4mwcazpw2id4mbz6et7u,"Datena agiu em defesa da própria honra , não tem sangue de barata e mostrou atitude 
E sim mentiras grosserias ofensas merecem uma resposta a altura processo e palavras não ofendem aquele porco tratando todos como lixo 
Datena não errou
Datena se defendeu",2024-09-16T18:28:48Z,0,0,0,2024-09-16T18:28:48Z,affsoares.bsky.social,NA,did:plc:2ttimiasyrukpflgdzuc5t2h,sem violência detectada
at://did:plc:2s2su3ekpciwpkve3qvx4jnw/app.bsky.feed.post/3l4bvjgvkor2s,bafyreidsdq3jxgvtl64y3cs4eb5r4je7nvltqoidr2dfz5p5hf7mvv4yz4,bsky.app/profile/astr...,2024-09-16T16:14:41Z,0,0,1,2024-09-16T16:14:41Z,astrocassio.bsky.social,ᥴꪖᦓᦓ꠸ꪮ,did:plc:2s2su3ekpciwpkve3qvx4jnw,sem violência detectada
at://did:plc:jk5ynkv5sqa5snef573zaqgu/app.bsky.feed.post/3l4bn4asnwg2d,bafyreicmwwwnjhuod2zqmbcjrbfoyvk4rageyxvkdri2t6noqsm25bxnyi,"Voce não vai levar essa eleição, Tabata, mas diante dos quatro trogloditas que concorrem para Prefeitura de São Paulo, parabéns por tentar fazer debates sem achaques e baixarias. Obviamente Marçal tem sido insuportável (e mereceu a cadeirada), mas é triste ver a política ser nivelada por baixo.",2024-09-16T13:44:08Z,0,0,0,2024-09-16T13:44:08Z,anamariabsb.bsky.social,ANA MARIA     ❤️📚🇧🇷🦋,did:plc:jk5ynkv5sqa5snef573zaqgu,sem violência detectada
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l4bhrm3tgu2u,bafyreidtewjrzmnxqusf5kr7sljmiyhltfgaoij4itfvnizsyawqsmstiu,"E A VIOLÊNCIA CONTRA AS MULHERES, TÁBATA?

AH NÃO, TEM COISA MAIS IMPORTANTE, O CELULAR!

SUA RIDICULA, FARSANTE, PATÉTICA",2024-09-16T12:08:43Z,0,0,0,2024-09-16T12:08:43Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq,violência/ódio detectado
at://did:plc:by4k6hkp5ogpjnd66chcvcsi/app.bsky.feed.post/3l4bexmoke22l,bafyreigplncu33z2ixhjtqjhjkyrxzx6enk23bcdgc7arfilmxszix3ryu,"Querida,quem vc vai apoiar p segundo turno?",2024-09-16T11:18:23Z,1,0,0,2024-09-16T11:18:23Z,nidatacos.bsky.social,Dani,did:plc:by4k6hkp5ogpjnd66chcvcsi,sem violência detectada
at://did:plc:65emuxm554k46qmgzkwnna4a/app.bsky.feed.post/3l4bjjknn3r2w,bafyreicelabhyynw5wnsjfdmd5oj2dhnlwe4zo7c5zp37lof46dfetetgi,"Desculpe, mas não foi vc que agrediu o Marçal",2024-09-16T12:40:00Z,0,0,1,2024-09-16T12:40:00Z,aguilarvctr.bsky.social,Aguia,did:plc:65emuxm554k46qmgzkwnna4a,sem violência detectada
at://did:plc:556fdarzsfebuceor3na7ruf/app.bsky.feed.post/3l4bgcakjgv2t,bafyreicfg7m32bppios7puhp4e3r2lgdx7kg6seug74iiquzievp5y62qm,E a cadeirada Tábata??? Estamos esperando uma resposta à altura na cabeça do golpista,2024-09-16T11:42:13Z,1,0,0,2024-09-16T11:42:13Z,ericarrache.bsky.social,Eric Arraché,did:plc:556fdarzsfebuceor3na7ruf,sem violência detectada
at://did:plc:3meywxvevelemfgpzdg4vp2l/app.bsky.feed.post/3l4bf5i5jpk26,bafyreihflrlsjskysjcxli275yclhttrovwibv3x55mfgi3f4j45tckeka,"Joga alguma coisa no Marçal, por favor... 🥺",2024-09-16T11:21:40Z,1,0,5,2024-09-16T11:21:40Z,bangcachorro.bsky.social,Cachorro Banguela 🐶,did:plc:3meywxvevelemfgpzdg4vp2l,sem violência detectada
at://did:plc:xjlu5bsj3jqjo2vtl5abf7pj/app.bsky.feed.post/3l4al27ifhc2s,bafyreigbvwcycfot4wpuvt6q7yio6smqesqvtlsndrka3e3c3p5bso4qoa,Nossa cena política é apenas um espelho - e muitos se veem orgulhosamente refletidos nessas criaturas bizarras que tem ocupado o espaço democrático. Pare o mundo que eu quero descer.,2024-09-16T03:34:33Z,0,0,1,2024-09-16T03:34:33Z,michaelcardoso.bsky.social,M.C.,did:plc:xjlu5bsj3jqjo2vtl5abf7pj,sem violência detectada
at://did:plc:xexufykli56wr2wm2juvj6ei/app.bsky.feed.post/3l4axscbyjs23,bafyreifoalex4gcx455zze6myj7ouxccqu74jazg3k7ts526feau3lq4tm,NA,2024-09-16T07:22:46Z,0,0,0,2024-09-16T07:22:46Z,discografiareissol.bsky.social,NA,did:plc:xexufykli56wr2wm2juvj6ei,sem violência detectada
